
----------------------------------------------- [START 2024-09-03 07:05:46] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
  24.0  |  0.230  90.690   9.302  96.688  |   0.021  99.205  |  97.069   2.906  99.619  |  0 hr 54 min   0
  25.0  |  0.300  91.379   8.604  96.950  |   0.020  99.227  |  97.069   2.906  99.619  |  0 hr 56 min   0
  26.0  |  0.401  91.897   8.019  97.536  |   0.020  99.245  |  97.069   2.906  99.619  |  0 hr 58 min   0
  27.0  |  0.317  89.310  10.698  96.864  |   0.020  99.265  |  97.069   2.906  99.619  |  1 hr 01 min   0
  28.0  |  0.348  97.931   2.094  99.450  |   0.019  99.282  |  97.931   2.094  99.450  |  1 hr 03 min   0
  29.0  |  0.268  95.690   4.302  98.799  |   0.019  99.292  |  97.931   2.094  99.450  |  1 hr 05 min   0
  30.0  |  0.719  95.517   4.416  98.859  |   0.019  99.308  |  97.931   2.094  99.450  |  1 hr 07 min   0
  31.0  |  0.235  89.310  10.698  97.484  |   0.018  99.324  |  97.931   2.094  99.450  |  1 hr 09 min   0
  32.0  |  0.405  91.379   8.604  97.044  |   0.018  99.337  |  97.931   2.094  99.450  |  1 hr 12 min   0
  33.0  |  0.579  87.414  12.435  95.039  |   0.018  99.348  |  97.931   2.094  99.450  |  1 hr 14 min   0
  34.0  |  0.508  94.138   5.812  97.760  |   0.017  99.362  |  97.931   2.094  99.450  |  1 hr 16 min   0
  35.0  |  0.343  88.621  11.396  96.341  |   0.017  99.376  |  97.931   2.094  99.450  |  1 hr 19 min   0
  36.0  |  0.412  93.793   6.282  98.262  |   0.016  99.391  |  97.931   2.094  99.450  |  1 hr 21 min   0
  37.0  |  0.234  92.069   7.906  97.596  |   0.016  99.394  |  97.931   2.094  99.450  |  1 hr 23 min   0
  38.0  |  0.225  94.310   5.698  98.430  |   0.016  99.400  |  97.931   2.094  99.450  |  1 hr 25 min   0
  39.0  |  1.084  97.069   2.906  99.151  |   0.016  99.411  |  97.931   2.094  99.450  |  1 hr 28 min   0
  40.0  |  0.452  90.517   9.416  96.372  |   0.016  99.417  |  97.931   2.094  99.450  |  1 hr 30 min   0

----------------------------------------------- [START 2024-09-03 11:36:47] ---------------------------------------------------

** start training target model! **
--------|------------- VALID -------------|--- classifier ---|------ Current Best ------|--------------|
  iter  |   loss   top-1   HTER    AUC    |   loss   top-1   |   top-1   HTER    AUC    |    time      |
-------------------------------------------------------------------------------------------------------|
   1.0  |  0.362  90.000  10.000  96.885  |   0.184  91.813  |  90.000  10.000  96.885  |  0 hr 02 min   0
   2.0  |  0.195  92.931   7.094  97.885  |   0.112  95.276  |  92.931   7.094  97.885  |  0 hr 04 min   0
   3.0  |  0.624  85.517  14.659  94.369  |   0.080  96.642  |  92.931   7.094  97.885  |  0 hr 06 min   0
